date,region,indicator_name,indicator_value,frequency,unit,source_name,source_url,note
2024-04-30,四川省,固定资产投资_同比增速,6.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-04-30,四川省,社会消费品零售总额_同比增速,7.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-04-30,四川省,CPI_同比,100.3,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-05-31,四川省,工业增加值_同比增速,8.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-05-31,四川省,固定资产投资_同比增速,4.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-05-31,四川省,社会消费品零售总额_同比增速,7.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-05-31,四川省,CPI_同比,99.7,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-06-30,四川省,工业增加值_同比增速,6.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-06-30,四川省,固定资产投资_同比增速,4.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-06-30,四川省,社会消费品零售总额_同比增速,7.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-06-30,四川省,CPI_同比,99.7,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-07-31,四川省,工业增加值_同比增速,9.5,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-07-31,四川省,固定资产投资_同比增速,3.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-07-31,四川省,社会消费品零售总额_同比增速,6.6,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-07-31,四川省,CPI_同比,99.8,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-08-31,四川省,工业增加值_同比增速,9.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-08-31,四川省,固定资产投资_同比增速,5.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-08-31,四川省,社会消费品零售总额_同比增速,9.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-08-31,四川省,CPI_同比,98.5,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-09-30,四川省,工业增加值_同比增速,7.5,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-09-30,四川省,固定资产投资_同比增速,6.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-09-30,四川省,社会消费品零售总额_同比增速,7.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-09-30,四川省,CPI_同比,101.6,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-10-31,四川省,工业增加值_同比增速,6.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-10-31,四川省,固定资产投资_同比增速,7.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-10-31,四川省,社会消费品零售总额_同比增速,11.6,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-10-31,四川省,CPI_同比,99.9,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-11-30,四川省,工业增加值_同比增速,6.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-11-30,四川省,固定资产投资_同比增速,7.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-11-30,四川省,社会消费品零售总额_同比增速,10.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-11-30,四川省,CPI_同比,99.7,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2024-12-31,四川省,工业增加值_同比增速,6.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2024-12-31,四川省,固定资产投资_同比增速,4.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2024-12-31,四川省,社会消费品零售总额_同比增速,4.3,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2024-12-31,四川省,CPI_同比,99.2,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-01-31,四川省,工业增加值_同比增速,5.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-01-31,四川省,固定资产投资_同比增速,3.5,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-01-31,四川省,社会消费品零售总额_同比增速,6.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-01-31,四川省,CPI_同比,100.6,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-02-28,四川省,工业增加值_同比增速,10.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-02-28,四川省,固定资产投资_同比增速,3.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-02-28,四川省,社会消费品零售总额_同比增速,9.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-02-28,四川省,CPI_同比,100.0,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-03-31,四川省,工业增加值_同比增速,6.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-03-31,四川省,固定资产投资_同比增速,6.3,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-03-31,四川省,社会消费品零售总额_同比增速,4.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-03-31,四川省,CPI_同比,100.8,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-04-30,四川省,工业增加值_同比增速,7.3,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-04-30,四川省,固定资产投资_同比增速,6.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-04-30,四川省,社会消费品零售总额_同比增速,7.6,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-04-30,四川省,CPI_同比,103.2,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-05-31,四川省,工业增加值_同比增速,5.7,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-05-31,四川省,固定资产投资_同比增速,3.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-05-31,四川省,社会消费品零售总额_同比增速,5.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-05-31,四川省,CPI_同比,99.6,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-06-30,四川省,工业增加值_同比增速,5.7,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-06-30,四川省,固定资产投资_同比增速,7.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-06-30,四川省,社会消费品零售总额_同比增速,9.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-06-30,四川省,CPI_同比,99.6,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-07-31,四川省,工业增加值_同比增速,5.3,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-07-31,四川省,固定资产投资_同比增速,5.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-07-31,四川省,社会消费品零售总额_同比增速,5.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-07-31,四川省,CPI_同比,101.1,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-08-31,四川省,工业增加值_同比增速,7.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-08-31,四川省,固定资产投资_同比增速,2.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-08-31,四川省,社会消费品零售总额_同比增速,10.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-08-31,四川省,CPI_同比,102.5,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-09-30,四川省,工业增加值_同比增速,5.8,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-09-30,四川省,固定资产投资_同比增速,4.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-09-30,四川省,社会消费品零售总额_同比增速,7.6,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-09-30,四川省,CPI_同比,100.7,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-10-31,四川省,工业增加值_同比增速,8.3,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-10-31,四川省,固定资产投资_同比增速,9.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-10-31,四川省,社会消费品零售总额_同比增速,6.6,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-10-31,四川省,CPI_同比,99.3,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-11-30,四川省,工业增加值_同比增速,4.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-11-30,四川省,固定资产投资_同比增速,3.5,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-11-30,四川省,社会消费品零售总额_同比增速,6.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-11-30,四川省,CPI_同比,102.5,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2025-12-31,四川省,工业增加值_同比增速,6.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2025-12-31,四川省,固定资产投资_同比增速,5.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2025-12-31,四川省,社会消费品零售总额_同比增速,7.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2025-12-31,四川省,CPI_同比,101.7,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2026-01-31,四川省,工业增加值_同比增速,12.1,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2026-01-31,四川省,固定资产投资_同比增速,3.9,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2026-01-31,四川省,社会消费品零售总额_同比增速,6.0,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2026-01-31,四川省,CPI_同比,101.6,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
2026-02-28,四川省,工业增加值_同比增速,8.4,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,规模以上工业增加值累计增速
2026-02-28,四川省,固定资产投资_同比增速,8.7,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,固定资产投资(不含农户)累计增速
2026-02-28,四川省,社会消费品零售总额_同比增速,8.2,monthly,%,四川省统计局,https://tjj.sc.gov.cn/,累计增速
2026-02-28,四川省,CPI_同比,99.9,monthly,上年同月=100,四川省统计局,https://tjj.sc.gov.cn/,居民消费价格指数
